Date,SPY_US_Equity,QQQ_US_Equity,IWD_US_Equity,IWF_US_Equity,IWN_US_Equity,MDY_US_Equity,IWM_US_Equity,IWO_US_Equity,EFA_US_Equity,EWJ_US_Equity,EWW_US_Equity,EWY_US_Equity,EWH_US_Equity,EWZ_US_Equity,IYR_US_Equity,SPLV_US_Equity,TLT_US_Equity,IEF_US_Equity,SHY_US_Equity,TIP_US_Equity,LQD_US_Equity,HYG_US_Equity,GLD_US_Equity
2014.08.08,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.923478,0.003478,0.003478,0.003478,0.003478
2014.08.15,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.913478,0.003478,0.003478,0.003478,0.013478
2014.08.22,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.913478,0.003478,0.003478,0.003478,0.013478
2014.08.29,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.913478,0.003478,0.003478,0.003478,0.013478
2014.09.05,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.913478,0.003478,0.003478,0.003478,0.013478
2014.09.12,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.913478,0.003478,0.003478,0.003478,0.013478
2014.09.19,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.913478,0.003478,0.003478,0.003478,0.013478
2014.09.26,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.913478,0.003478,0.003478,0.003478,0.013478
2014.10.03,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.923478,0.003478,0.003478,0.003478,0.003478
2014.10.10,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.923478,0.003478,0.003478,0.003478,0.003478
2014.10.17,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.923478,0.003478,0.003478,0.003478,0.003478
2014.10.24,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.923478,0.003478,0.003478,0.003478,0.003478
2014.10.31,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.923478,0.003478,0.003478,0.003478,0.003478
2014.11.07,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.923478,0.003478,0.003478,0.003478,0.003478
2014.11.14,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.923478,0.003478,0.003478,0.003478,0.003478
2014.11.21,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.923478,0.003478,0.003478,0.003478,0.003478
2014.11.28,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.923478,0.003478,0.003478,0.003478,0.003478
2014.12.05,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2014.12.12,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2014.12.19,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2014.12.26,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2015.01.02,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2015.01.09,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2015.01.16,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.913478,0.003478,0.003478,0.003478,0.003478
2015.01.23,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.913478,0.003478,0.003478,0.003478,0.003478
2015.01.30,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.913478,0.003478,0.003478,0.003478,0.003478
2015.02.06,0.003478,0.003478,0.023478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.003478,0.003478
2015.02.13,0.003478,0.003478,0.023478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.003478,0.003478
2015.02.20,0.003478,0.003478,0.023478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.003478,0.003478
2015.02.27,0.003478,0.003478,0.023478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.003478,0.003478
2015.03.06,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.003478,0.003478
2015.03.13,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.003478,0.003478
2015.03.20,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.013478,0.003478
2015.03.27,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.013478,0.003478
2015.04.03,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.013478,0.003478
2015.04.10,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.013478,0.003478
2015.04.17,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.013478,0.003478
2015.04.24,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.013478,0.003478
2015.05.01,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.013478,0.003478
2015.05.08,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.013478,0.003478
